1.00		0.103635		0.0803635			0.0690624
1.50		0.0447059		0.0377059			0.0334569
2.00		0.0203442		0.0173442			0.0136767
2.50		0.0082662		0.0062662			0.00490092
3.00		0.00240159		0.00200159			0.00173731
3.50		0.00082885		0.00062885			0.00052811
4.00		0.000142921		0.000112921			0.000095959
4.50		2.40049e-05		2.00049e-05			1.80854e-05
5.00		2.91151e-06		2.21151e-06			1.76728e-06
